Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_Name,Segment,Region,State,Category,Sub_Category,Sales,Quantity,Discount,Profit
ORD-10595,2023-08-23,2023-08-25,Standard Class,Customer_21,Consumer,,Washington,Technology,Accessories,216.6,7.0,0.1,90.33
ORD-10596,2024-10-19,2024-10-20,Second Class,Customer_265,Home Office,West,Illinois,Furniture,Tables,145.95,2.0,0.0,43.89
ORD-10597,2024-08-10,2024-08-15,Second Class,Customer_103,Consumer,West,Washington,Office Supplies,Storage,77.46,12.0,0.4,-7.12
ORD-10598,2023-01-09,2023-01-12,Standard Class,Customer_252,Home Office,West,Florida,Technology,Accessories,548.85,6.0,0.0,160.73
ORD-10599,2023-03-15,2023-03-17,Standard Class,Customer_258,Corporate,Central,New York,Furniture,Bookcases,35.07,5.0,0.1,9.55
ORD-10600,2024-05-06,2024-05-09,Second Class,Customer_165,Consumer,East,Ohio,Office Supplies,Labels,31.17,4.0,0.0,12.38
ORD-10601,2023-09-10,2023-09-12,Standard Class,Customer_40,Consumer,West,Georgia,Office Supplies,Paper,83.02,7.0,0.0,33.9
ORD-10602,2023-08-18,2023-08-20,Second Class,Customer_149,Consumer,West,Illinois,Office Supplies,Labels,47.0,8.0,0.2,
ORD-10603,2024-06-02,2024-06-08,First Class,Customer_67,Consumer,West,Texas,Office Supplies,Labels,,4.0,0.0,37.19
ORD-10604,2023-06-23,2023-06-24,Standard Class,Customer_94,Consumer,South,California,Technology,Accessories,801.68,1.0,0.0,262.7
ORD-10605,2024-10-14,2024-10-17,Standard Class,Customer_86,Corporate,Central,Ohio,Technology,Accessories,796.56,1.0,0.1,
ORD-10606,2023-06-17,2023-06-20,,Customer_173,Consumer,South,Georgia,Furniture,Tables,553.39,1.0,0.0,177.98
ORD-10607,2023-06-19,2023-06-25,Standard Class,Customer_249,Corporate,South,Washington,Technology,Accessories,303.79,11.0,0.0,108.98
ORD-10608,2024-01-28,2024-02-02,Standard Class,Customer_72,Corporate,East,Michigan,Office Supplies,Paper,32.99,1.0,0.2,9.03
ORD-10609,2024-09-25,2024-09-30,Standard Class,Customer_153,Consumer,South,Florida,Office Supplies,Paper,44.09,5.0,0.2,9.49
ORD-10610,2023-07-13,2023-07-14,Standard Class,Customer_159,Consumer,East,California,Office Supplies,Labels,35.48,4.0,0.3,-3.52
ORD-10611,2024-05-31,2024-06-01,Standard Class,Customer_255,Consumer,South,California,Office Supplies,Storage,96.72,13.0,0.3,7.78
ORD-10612,2023-01-29,2023-02-02,Standard Class,Customer_150,Consumer,West,California,Office Supplies,Labels,73.41,14.0,0.15,20.85
ORD-10613,2023-06-14,2023-06-20,First Class,Customer_299,Corporate,Central,New York,Technology,Copiers,391.79,9.0,0.0,95.02
ORD-10614,2024-02-26,2024-03-02,Standard Class,Customer_61,Consumer,South,California,Office Supplies,Art,15.33,3.0,0.2,3.53
ORD-10615,2023-12-05,2023-12-07,Standard Class,Customer_280,Corporate,East,Illinois,Office Supplies,Labels,72.34,14.0,0.3,8.04
ORD-10616,2024-10-09,2024-10-12,Same Day,Customer_5,Consumer,Central,Georgia,Furniture,Bookcases,623.23,7.0,0.2,164.98
ORD-10617,2024-05-10,2024-05-11,Second Class,Customer_149,Consumer,East,Michigan,Technology,Copiers,213.01,11.0,0.1,43.59
ORD-10618,2023-12-31,2024-01-03,,Customer_73,Corporate,West,Illinois,Technology,Phones,742.43,,0.0,319.0
ORD-10619,2023-12-08,2023-12-11,Standard Class,Customer_200,Corporate,South,Illinois,Technology,Phones,512.41,6.0,0.3,47.54
ORD-10620,2024-05-14,2024-05-18,First Class,Customer_298,Consumer,Central,Florida,Furniture,Furnishings,1184.99,12.0,0.2,368.87
ORD-10621,2024-10-18,2024-10-23,,Customer_68,Consumer,West,Michigan,Furniture,Bookcases,253.11,13.0,0.5,31.1
ORD-10622,2024-05-25,2024-05-26,Standard Class,Customer_265,Corporate,South,Florida,Office Supplies,Labels,30.05,10.0,,14.21
ORD-10623,2023-11-23,2023-11-26,Standard Class,Customer_256,Consumer,South,California,Furniture,Tables,520.82,13.0,0.0,202.31
ORD-10624,2023-08-05,2023-08-06,Standard Class,Customer_136,Consumer,East,California,Office Supplies,Storage,25.96,1.0,0.0,13.91
ORD-10625,2023-10-28,2023-10-30,,Customer_202,Corporate,East,Illinois,Technology,Machines,386.3,8.0,0.2,84.32
ORD-10626,2023-05-12,2023-05-16,Standard Class,Customer_88,Consumer,West,Illinois,Office Supplies,Art,62.82,10.0,0.0,17.42
ORD-10627,2023-03-11,2023-03-13,Second Class,Customer_275,Corporate,East,California,Furniture,Furnishings,507.16,3.0,0.0,175.91
ORD-10628,2023-09-09,2023-09-10,Second Class,Customer_270,Corporate,West,Pennsylvania,Office Supplies,Binders,108.34,8.0,0.5,-4.23
ORD-10629,2024-02-19,2024-02-20,Second Class,Customer_15,Corporate,West,Georgia,Furniture,Furnishings,1001.64,12.0,0.0,416.76
ORD-10630,2024-03-20,2024-03-25,Standard Class,Customer_13,Corporate,West,New York,Furniture,Furnishings,49.41,4.0,0.3,-0.5
ORD-10631,2023-07-01,2023-07-04,Second Class,Customer_113,Corporate,East,Ohio,Office Supplies,Storage,164.16,8.0,0.1,28.32
ORD-10632,2023-06-16,2023-06-19,Standard Class,Customer_67,Corporate,Central,Washington,Office Supplies,Art,13.69,11.0,0.3,0.72
ORD-10633,2023-04-01,2023-04-03,Standard Class,Customer_4,Home Office,West,Texas,Technology,Copiers,152.56,1.0,0.15,39.32
ORD-10634,2024-12-14,2024-12-18,Same Day,Customer_243,Consumer,Central,Michigan,Technology,Copiers,598.11,3.0,0.3,79.55
ORD-10635,2024-06-14,2024-06-20,Standard Class,Customer_181,Consumer,South,Florida,Office Supplies,Storage,55.3,6.0,,0.07
ORD-10636,2023-02-08,2023-02-11,Standard Class,Customer_11,Corporate,East,Michigan,Office Supplies,Paper,18.22,9.0,0.0,5.16
ORD-10637,2023-05-06,2023-05-11,First Class,Customer_132,Corporate,East,California,Technology,Accessories,567.21,2.0,0.0,277.34
ORD-10638,2024-03-26,2024-03-28,,Customer_57,Consumer,Central,Ohio,Office Supplies,Binders,43.22,11.0,0.0,11.42
ORD-10639,2023-06-22,2023-06-24,Second Class,Customer_5,Home Office,South,Texas,Furniture,Furnishings,53.69,1.0,,17.14
ORD-10640,2024-10-14,2024-10-20,Standard Class,Customer_243,Consumer,South,Illinois,Technology,Machines,834.88,10.0,0.3,116.14
ORD-10641,2023-08-08,2023-08-13,Standard Class,Customer_18,Corporate,West,Illinois,Furniture,Chairs,142.88,3.0,0.1,51.78
ORD-10642,2024-09-29,2024-10-03,Standard Class,Customer_268,Corporate,East,Florida,Office Supplies,Binders,18.39,4.0,0.15,3.3
ORD-10643,2023-02-27,2023-03-04,Standard Class,Customer_176,Home Office,South,Georgia,Office Supplies,Paper,51.53,11.0,0.0,17.45
ORD-10644,2024-10-21,2024-10-25,Standard Class,Customer_238,Consumer,South,Washington,Office Supplies,Storage,21.97,5.0,0.2,3.83
ORD-10645,2024-04-20,2024-04-25,Second Class,Customer_240,Corporate,West,Georgia,Office Supplies,Paper,75.37,3.0,0.4,-3.63
ORD-10646,2024-03-31,2024-04-05,Standard Class,Customer_260,Consumer,West,Ohio,Technology,Accessories,319.38,13.0,0.0,117.54
ORD-10647,2023-12-27,2023-12-28,Same Day,Customer_19,Consumer,Central,Georgia,Furniture,Tables,370.07,10.0,0.1,142.97
ORD-10648,2023-01-01,2023-01-03,Standard Class,Customer_9,Consumer,East,Florida,Office Supplies,Art,28.24,11.0,0.0,6.95
ORD-10649,2024-01-22,2024-01-27,Standard Class,Customer_44,Corporate,South,Texas,Office Supplies,Art,54.5,2.0,0.15,8.85
ORD-10650,2023-12-14,2023-12-20,Second Class,Customer_57,Consumer,Central,Texas,Office Supplies,Storage,22.86,2.0,0.1,4.54
ORD-10651,2023-07-09,2023-07-14,First Class,Customer_229,Consumer,East,Texas,Furniture,Chairs,223.57,7.0,0.0,76.56
ORD-10652,2024-05-19,2024-05-22,Standard Class,Customer_8,Corporate,Central,Illinois,Technology,Machines,362.46,9.0,0.1,90.31
ORD-10653,2023-07-10,2023-07-12,Second Class,Customer_125,Corporate,East,Pennsylvania,Office Supplies,Labels,7.79,10.0,0.0,3.21
ORD-10654,2024-05-22,2024-05-25,First Class,Customer_49,Corporate,East,Ohio,Technology,Accessories,755.97,2.0,0.1,198.59
ORD-10655,2024-01-04,2024-01-06,Standard Class,Customer_169,Home Office,South,Washington,Technology,Phones,88.79,7.0,0.15,21.24
ORD-10656,2024-02-13,2024-02-16,,Customer_132,Consumer,East,Ohio,Office Supplies,Storage,19.76,7.0,0.0,7.55
ORD-10657,2023-04-27,2023-05-02,Standard Class,Customer_137,Home Office,West,Ohio,Office Supplies,Storage,23.5,11.0,0.2,4.46
ORD-10658,2023-05-14,2023-05-19,Second Class,Customer_80,Home Office,,Georgia,Technology,Phones,546.27,7.0,0.2,123.6
ORD-10659,2023-02-27,2023-02-28,Same Day,Customer_69,Consumer,West,New York,Furniture,Furnishings,181.32,3.0,0.1,45.37
ORD-10660,2024-07-09,2024-07-15,Second Class,Customer_125,Consumer,Central,Ohio,Office Supplies,Paper,141.24,12.0,0.0,68.04
ORD-10661,2024-11-15,2024-11-18,Standard Class,Customer_14,Consumer,Central,Florida,Furniture,Tables,859.89,7.0,,321.02
ORD-10662,2024-11-02,2024-11-06,,Customer_87,Consumer,East,New York,Office Supplies,Labels,74.99,1.0,0.4,3.49
ORD-10663,2023-06-22,2023-06-23,First Class,Customer_215,Corporate,East,Pennsylvania,Office Supplies,Paper,24.72,10.0,0.0,9.1
ORD-10664,2023-05-29,2023-06-01,Standard Class,Customer_85,Corporate,West,Florida,Technology,Copiers,305.89,1.0,0.0,122.35
ORD-10665,2023-03-21,2023-03-24,Standard Class,Customer_248,Corporate,West,Ohio,Technology,Accessories,387.15,5.0,0.0,101.4
ORD-10666,2023-08-01,2023-08-02,Second Class,Customer_58,Consumer,,Michigan,Furniture,Furnishings,580.38,2.0,0.15,133.14
ORD-10667,2023-07-22,2023-07-27,Standard Class,Customer_50,Consumer,Central,Illinois,Furniture,Furnishings,227.25,9.0,0.0,66.24
ORD-10668,2023-08-17,2023-08-20,Standard Class,Customer_192,Home Office,West,Georgia,Office Supplies,Binders,23.43,7.0,0.1,7.05
ORD-10669,2024-11-06,2024-11-11,Standard Class,Customer_2,Consumer,South,California,Office Supplies,Storage,16.25,4.0,0.15,2.55
ORD-10670,2023-08-15,2023-08-16,Standard Class,Customer_298,Home Office,South,Washington,Furniture,Bookcases,604.31,4.0,0.15,113.26
ORD-10671,2024-10-20,2024-10-25,Second Class,Customer_12,Consumer,Central,Washington,Office Supplies,Binders,75.1,2.0,0.1,8.28
ORD-10672,2024-06-15,2024-06-17,Second Class,Customer_121,Home Office,West,Florida,Office Supplies,Storage,36.13,5.0,0.1,6.0
ORD-10673,2024-03-16,2024-03-20,Standard Class,Customer_212,Consumer,West,Washington,Technology,Copiers,290.55,4.0,0.15,70.72
ORD-10674,2024-02-06,2024-02-09,First Class,Customer_49,Consumer,East,New York,Office Supplies,Paper,19.19,12.0,0.0,5.38
ORD-10675,2023-02-16,2023-02-22,First Class,Customer_192,Consumer,South,Texas,Office Supplies,Labels,175.42,13.0,0.0,76.33
ORD-10676,2023-08-21,2023-08-25,Second Class,Customer_201,Corporate,Central,Michigan,Office Supplies,Art,55.46,1.0,,0.2
ORD-10677,2023-11-01,2023-11-06,Standard Class,Customer_35,Home Office,West,California,Technology,Phones,81.93,12.0,0.0,31.65
ORD-10678,2024-06-09,2024-06-12,Second Class,Customer_218,Consumer,East,Washington,Office Supplies,Labels,13.11,8.0,0.2,1.43
ORD-10679,2023-05-23,2023-05-28,Standard Class,Customer_70,Home Office,Central,Washington,Office Supplies,Paper,34.67,3.0,0.4,0.72
ORD-10680,2024-02-19,2024-02-21,Second Class,Customer_78,Corporate,Central,Florida,Office Supplies,Art,22.54,14.0,,
ORD-10681,2024-05-27,2024-05-28,Second Class,Customer_202,Corporate,South,Ohio,Technology,Phones,353.65,6.0,0.1,79.13
ORD-10682,2024-01-08,2024-01-11,Standard Class,Customer_48,Home Office,West,Illinois,Office Supplies,Art,71.26,4.0,0.15,10.5
ORD-10683,2024-07-19,2024-07-21,First Class,Customer_154,Consumer,,Georgia,Furniture,Furnishings,119.77,9.0,0.3,18.04
ORD-10684,2023-09-16,2023-09-18,Standard Class,Customer_157,Consumer,East,Georgia,Office Supplies,Art,36.84,7.0,0.4,0.99
ORD-10685,2024-10-17,2024-10-20,Second Class,Customer_48,Home Office,East,Georgia,Furniture,Tables,91.21,9.0,0.2,6.51
ORD-10686,2024-04-15,2024-04-20,Standard Class,Customer_209,Home Office,Central,Georgia,Furniture,Bookcases,852.4,10.0,0.0,284.48
ORD-10687,2023-01-12,2023-01-18,First Class,Customer_288,Home Office,East,Pennsylvania,Technology,Machines,533.99,3.0,0.15,81.81
ORD-10688,2023-11-26,2023-11-28,Standard Class,Customer_42,Home Office,Central,California,Office Supplies,Labels,73.65,1.0,0.1,24.75
ORD-10689,2023-12-24,2023-12-28,Standard Class,Customer_8,Consumer,East,Ohio,Office Supplies,Paper,,5.0,0.1,24.33
ORD-10690,2024-02-12,2024-02-14,Standard Class,Customer_219,Home Office,Central,Illinois,Office Supplies,Art,22.36,3.0,,5.25
ORD-10691,2024-10-29,2024-11-04,Standard Class,Customer_203,Consumer,Central,Illinois,Technology,Copiers,421.69,,0.0,175.48
ORD-10692,2024-01-08,2024-01-13,,Customer_103,Home Office,Central,Florida,Furniture,Tables,317.31,8.0,0.2,33.04
ORD-10693,2023-01-08,2023-01-13,Second Class,Customer_41,Consumer,East,Michigan,Office Supplies,Storage,57.37,11.0,0.1,13.76
ORD-10694,2023-05-02,2023-05-06,Standard Class,Customer_40,Corporate,Central,Washington,Technology,Accessories,194.93,13.0,0.0,68.73
ORD-10695,2023-12-14,2023-12-16,Standard Class,Customer_250,Corporate,South,Washington,Technology,Phones,206.08,4.0,0.1,83.53
ORD-10696,2024-11-06,2024-11-11,Standard Class,Customer_127,Consumer,Central,Ohio,Office Supplies,Storage,92.57,5.0,0.3,-0.03
ORD-10697,2023-03-31,2023-04-06,First Class,Customer_189,Consumer,West,Pennsylvania,Office Supplies,Binders,35.14,5.0,0.2,8.32
ORD-10698,2024-10-09,2024-10-12,Second Class,Customer_105,Home Office,West,New York,Technology,Phones,694.43,4.0,0.0,177.97
ORD-10699,2024-11-28,2024-11-29,Second Class,Customer_110,Corporate,South,Texas,Office Supplies,Storage,26.15,4.0,0.0,6.56
ORD-10700,2023-11-12,2023-11-13,Second Class,Customer_65,Consumer,Central,Ohio,Office Supplies,Art,25.25,4.0,0.0,8.89
ORD-10701,2023-06-27,2023-06-28,Standard Class,Customer_133,Corporate,West,New York,Office Supplies,Labels,24.21,4.0,0.4,-0.2
ORD-10702,2024-06-23,2024-06-25,,Customer_166,Corporate,Central,Texas,Furniture,Chairs,267.68,4.0,0.15,-3.1
ORD-10703,2023-02-10,2023-02-14,Standard Class,Customer_59,Consumer,West,Illinois,Furniture,Tables,562.32,5.0,0.1,198.37
ORD-10704,2024-12-04,2024-12-09,First Class,Customer_44,Consumer,East,Pennsylvania,Office Supplies,Art,27.38,2.0,0.15,1.2
ORD-10705,2024-05-16,2024-05-19,Same Day,Customer_63,Home Office,East,Ohio,Furniture,Chairs,151.43,2.0,0.1,37.6
ORD-10706,2023-05-25,2023-05-31,Standard Class,Customer_24,Corporate,,Georgia,Office Supplies,Storage,57.21,9.0,0.2,15.8
ORD-10707,2023-07-20,2023-07-23,Standard Class,Customer_61,Corporate,South,Illinois,Technology,Accessories,,2.0,0.1,42.49
ORD-10708,2024-12-24,2024-12-30,Standard Class,Customer_98,Corporate,Central,New York,Office Supplies,Storage,99.98,6.0,0.0,32.09
ORD-10709,2024-04-05,2024-04-07,Standard Class,Customer_141,Consumer,South,Ohio,Office Supplies,Binders,47.65,2.0,0.0,11.22
ORD-10710,2024-07-11,2024-07-12,,Customer_264,Consumer,Central,Ohio,Office Supplies,Binders,48.38,,0.1,17.58
ORD-10711,2024-06-30,2024-07-02,Standard Class,Customer_16,Consumer,East,Florida,Office Supplies,Labels,105.64,4.0,,6.26
ORD-10712,2023-09-10,2023-09-14,Same Day,Customer_256,Consumer,East,California,Furniture,Bookcases,746.15,,0.0,231.96
ORD-10713,2024-01-25,2024-01-29,Standard Class,Customer_266,Corporate,West,Illinois,Office Supplies,Binders,41.62,7.0,0.3,1.28
ORD-10714,2024-08-16,2024-08-22,First Class,Customer_15,Home Office,Central,Ohio,Office Supplies,Storage,25.83,7.0,0.2,2.91
ORD-10715,2023-09-13,2023-09-18,First Class,Customer_268,Consumer,East,Washington,Office Supplies,Art,35.05,13.0,0.0,11.3
ORD-10716,2024-12-09,2024-12-14,,Customer_48,Consumer,East,Washington,Technology,Copiers,188.94,6.0,0.0,70.91
ORD-10717,2024-03-25,2024-03-31,Second Class,Customer_67,Corporate,Central,California,Office Supplies,Labels,18.76,10.0,0.0,5.72
ORD-10718,2023-01-10,2023-01-14,Second Class,Customer_50,Home Office,West,Ohio,Office Supplies,Storage,16.39,5.0,0.2,2.21
ORD-10719,2023-08-30,2023-09-03,,Customer_143,Corporate,West,Georgia,Office Supplies,Storage,36.55,1.0,0.0,14.67
ORD-10720,2023-09-08,2023-09-12,Second Class,Customer_245,Home Office,West,California,Furniture,Chairs,426.15,12.0,0.1,60.26
ORD-10721,2023-01-05,2023-01-07,Second Class,Customer_180,Corporate,West,California,Office Supplies,Storage,52.37,3.0,0.1,12.04
ORD-10722,2023-04-29,2023-05-03,Same Day,Customer_56,Corporate,East,New York,Furniture,Tables,377.45,9.0,0.2,13.56
ORD-10723,2024-01-09,2024-01-12,Second Class,Customer_128,Consumer,Central,New York,Furniture,Tables,336.45,14.0,0.0,120.67
ORD-10724,2023-03-06,2023-03-07,First Class,Customer_11,Consumer,Central,Michigan,Furniture,Chairs,53.37,1.0,0.1,5.6
ORD-10725,2023-05-26,2023-05-30,First Class,Customer_174,Consumer,East,Illinois,Office Supplies,Paper,32.71,5.0,0.1,10.83
ORD-10726,2023-08-12,2023-08-18,Standard Class,Customer_170,Corporate,East,Texas,Office Supplies,Labels,48.43,2.0,0.1,7.5
ORD-10727,2023-08-27,2023-08-28,Standard Class,Customer_254,Home Office,East,California,Office Supplies,Art,44.38,4.0,0.2,1.25
ORD-10728,2023-06-26,2023-06-28,Standard Class,Customer_217,Home Office,South,New York,Office Supplies,Labels,,14.0,0.0,9.34
ORD-10729,2023-10-09,2023-10-15,,Customer_130,Consumer,Central,Pennsylvania,Office Supplies,Art,53.52,14.0,0.2,16.43
ORD-10730,2023-03-04,2023-03-05,First Class,Customer_203,Consumer,,Michigan,Furniture,Chairs,614.43,11.0,0.15,167.06
ORD-10731,2023-08-05,2023-08-11,Standard Class,Customer_136,Consumer,Central,Ohio,Technology,Machines,514.81,1.0,0.15,31.51
ORD-10732,2024-11-19,2024-11-21,,Customer_0,Consumer,West,Illinois,Office Supplies,Paper,92.31,3.0,0.15,9.93
ORD-10733,2024-04-05,2024-04-08,Standard Class,Customer_96,Corporate,East,Ohio,Office Supplies,Art,113.68,10.0,0.1,25.96
ORD-10734,2024-09-01,2024-09-03,Standard Class,Customer_219,Home Office,East,Michigan,Office Supplies,Binders,87.6,7.0,0.0,46.35
ORD-10735,2023-04-15,2023-04-17,Second Class,Customer_43,Home Office,East,Florida,Furniture,Tables,622.56,10.0,0.15,87.09
ORD-10736,2023-04-09,2023-04-15,First Class,Customer_126,Corporate,South,Washington,Office Supplies,Binders,6.17,3.0,0.1,1.14
ORD-10737,2024-05-25,2024-05-30,Standard Class,Customer_64,Home Office,Central,Illinois,Office Supplies,Paper,55.16,4.0,0.15,18.6
ORD-10738,2024-01-20,2024-01-24,Second Class,Customer_216,Corporate,East,Washington,Technology,Accessories,161.99,2.0,0.0,59.22
ORD-10739,2024-02-09,2024-02-13,Second Class,Customer_69,Consumer,South,Pennsylvania,Furniture,Chairs,434.82,3.0,0.3,71.41
ORD-10740,2024-06-01,2024-06-04,Standard Class,Customer_116,Corporate,East,Ohio,Office Supplies,Art,82.45,9.0,0.15,
ORD-10741,2024-04-20,2024-04-23,Standard Class,Customer_143,Corporate,West,Florida,Office Supplies,Art,22.08,3.0,0.0,7.55
ORD-10742,2024-12-09,2024-12-13,Same Day,Customer_220,Corporate,Central,Pennsylvania,Furniture,Bookcases,501.69,11.0,0.1,183.24
ORD-10743,2024-10-06,2024-10-11,Standard Class,Customer_140,Consumer,South,Texas,Office Supplies,Paper,46.82,5.0,0.2,7.42
ORD-10744,2024-03-12,2024-03-16,Standard Class,Customer_184,Consumer,East,Ohio,Office Supplies,Storage,48.06,2.0,0.2,12.49
ORD-10745,2023-01-23,2023-01-28,Standard Class,Customer_52,Consumer,Central,Michigan,Technology,Machines,646.35,,0.1,188.07
ORD-10746,2024-07-18,2024-07-21,Second Class,Customer_284,Home Office,South,Florida,Office Supplies,Binders,24.48,12.0,0.3,-0.08
ORD-10747,2024-11-07,2024-11-08,Second Class,Customer_254,Consumer,Central,Illinois,Technology,Phones,643.02,13.0,0.0,224.22
ORD-10748,2024-12-14,2024-12-20,Second Class,Customer_197,Corporate,Central,Florida,Technology,Phones,184.62,7.0,0.1,62.5
ORD-10749,2024-04-02,2024-04-05,Standard Class,Customer_111,Corporate,West,Ohio,Technology,Accessories,348.44,14.0,0.3,
ORD-10750,2023-03-24,2023-03-27,First Class,Customer_2,Consumer,Central,New York,Furniture,Chairs,142.74,7.0,,10.96
ORD-10751,2023-05-25,2023-05-27,Standard Class,Customer_235,Corporate,South,Pennsylvania,Office Supplies,Binders,58.11,12.0,0.15,3.7
ORD-10752,2023-03-26,2023-03-28,Standard Class,Customer_206,Home Office,Central,Florida,Office Supplies,Paper,56.71,3.0,0.3,
ORD-10753,2023-03-19,2023-03-21,Standard Class,Customer_121,Consumer,South,Washington,Technology,Copiers,385.94,5.0,0.0,86.19
ORD-10754,2024-04-01,2024-04-07,Standard Class,Customer_53,Home Office,Central,Pennsylvania,Office Supplies,Labels,33.04,1.0,0.3,1.29
ORD-10755,2023-01-01,2023-01-03,First Class,Customer_5,Consumer,East,Washington,Furniture,Chairs,463.7,10.0,0.0,148.31
ORD-10756,2023-02-20,2023-02-25,First Class,Customer_182,Consumer,West,Florida,Office Supplies,Labels,7.03,10.0,,1.63
ORD-10757,2024-11-15,2024-11-19,Standard Class,Customer_274,Home Office,East,New York,Office Supplies,Art,41.26,10.0,0.0,17.82
ORD-10758,2024-12-17,2024-12-18,First Class,Customer_26,Home Office,West,Pennsylvania,Technology,Phones,,11.0,0.1,1347.05
ORD-10759,2024-03-21,2024-03-24,First Class,Customer_292,Home Office,South,Michigan,Technology,Copiers,812.64,1.0,0.0,195.32
ORD-10760,2024-03-24,2024-03-29,Same Day,Customer_117,Corporate,West,Pennsylvania,Office Supplies,Storage,54.38,5.0,0.0,19.42
ORD-10761,2024-05-02,2024-05-03,Standard Class,Customer_218,Home Office,Central,Illinois,Furniture,Furnishings,318.57,13.0,0.0,
ORD-10762,2023-02-03,2023-02-08,Second Class,Customer_293,Home Office,Central,Florida,Office Supplies,Storage,18.03,10.0,0.0,9.27
ORD-10763,2023-12-14,2023-12-19,Standard Class,Customer_4,Home Office,East,Texas,Furniture,Chairs,,9.0,0.15,34.56
ORD-10764,2023-04-05,2023-04-08,First Class,Customer_271,Corporate,West,Ohio,Furniture,Bookcases,32.83,1.0,0.1,12.69
ORD-10765,2023-03-13,2023-03-17,Standard Class,Customer_90,Consumer,South,California,Technology,Copiers,457.01,1.0,0.0,115.64
ORD-10766,2024-07-04,2024-07-06,Second Class,Customer_291,Home Office,South,Georgia,Furniture,Tables,865.06,4.0,0.2,296.53
ORD-10767,2023-06-03,2023-06-09,Standard Class,Customer_269,Consumer,Central,Texas,Office Supplies,Storage,107.5,4.0,0.3,-7.41
ORD-10768,2023-09-07,2023-09-11,Standard Class,Customer_142,Corporate,,Washington,Technology,Machines,123.4,2.0,0.2,16.0
ORD-10769,2024-11-04,2024-11-10,Second Class,Customer_7,Consumer,Central,Michigan,Office Supplies,Labels,20.76,9.0,0.0,8.2
ORD-10770,2024-03-13,2024-03-16,First Class,Customer_36,Corporate,Central,Michigan,Office Supplies,Art,99.03,14.0,0.2,4.12
ORD-10771,2023-04-28,2023-05-01,,Customer_234,Consumer,Central,Georgia,Technology,Machines,348.81,9.0,0.0,96.21
ORD-10772,2023-11-02,2023-11-05,First Class,Customer_92,Consumer,East,New York,Furniture,Bookcases,86.44,13.0,0.0,22.74
ORD-10773,2023-09-25,2023-09-26,Standard Class,Customer_179,Home Office,East,Illinois,Office Supplies,Paper,25.12,13.0,0.0,8.17
ORD-10774,2023-02-23,2023-03-01,Standard Class,Customer_212,Consumer,Central,Ohio,Technology,Copiers,8.56,2.0,0.2,2.43
ORD-10775,2023-08-24,2023-08-28,Standard Class,Customer_94,Corporate,Central,Texas,Technology,Phones,,14.0,0.0,132.7
ORD-10776,2024-01-24,2024-01-28,Standard Class,Customer_7,Consumer,Central,California,Office Supplies,Labels,116.32,9.0,0.0,36.4
ORD-10777,2024-02-05,2024-02-10,Second Class,Customer_293,Consumer,South,Pennsylvania,Office Supplies,Art,52.1,6.0,0.0,6.21
ORD-10778,2024-09-15,2024-09-20,Second Class,Customer_292,Consumer,Central,Georgia,Office Supplies,Paper,60.01,8.0,0.3,7.04
ORD-10779,2023-10-30,2023-11-04,Second Class,Customer_39,Corporate,Central,New York,Technology,Copiers,1400.91,10.0,0.15,
ORD-10780,2023-07-26,2023-07-29,Second Class,Customer_279,Consumer,West,Michigan,Technology,Machines,114.67,13.0,0.0,24.54
ORD-10781,2023-08-17,2023-08-21,Second Class,Customer_11,Home Office,West,California,Office Supplies,Paper,116.01,13.0,,24.32
ORD-10782,2024-07-31,2024-08-06,Standard Class,Customer_262,Consumer,West,Michigan,Office Supplies,Art,42.62,4.0,0.1,11.74
ORD-10783,2023-03-16,2023-03-19,Standard Class,Customer_228,Consumer,West,Florida,Furniture,Chairs,146.78,2.0,0.15,42.88
ORD-10784,2024-03-10,2024-03-11,Second Class,Customer_277,Consumer,Central,Georgia,Furniture,Chairs,,2.0,0.0,109.56
ORD-10785,2023-04-13,2023-04-18,Standard Class,Customer_24,Consumer,,New York,Office Supplies,Binders,29.57,9.0,0.3,0.29
ORD-10786,2024-02-26,2024-02-29,Standard Class,Customer_21,Corporate,South,Pennsylvania,Office Supplies,Storage,31.48,1.0,0.0,9.87
ORD-10787,2024-12-04,2024-12-07,Standard Class,Customer_281,Home Office,South,Washington,Technology,Copiers,702.57,12.0,0.15,223.24
ORD-10788,2023-11-02,2023-11-03,Second Class,Customer_83,Corporate,,New York,Office Supplies,Art,103.32,7.0,0.0,44.79
ORD-10789,2023-04-08,2023-04-10,Standard Class,Customer_95,Consumer,East,Ohio,Furniture,Tables,299.35,11.0,0.1,77.32
ORD-10790,2023-12-01,2023-12-05,,Customer_37,Consumer,South,Pennsylvania,Office Supplies,Binders,164.14,14.0,0.1,56.07
ORD-10791,2024-03-10,2024-03-16,Second Class,Customer_100,Consumer,South,Texas,Office Supplies,Storage,35.07,3.0,0.1,2.47
ORD-10792,2024-03-22,2024-03-24,Standard Class,Customer_41,Home Office,West,New York,Office Supplies,Art,,3.0,0.0,
ORD-10793,2023-11-04,2023-11-09,First Class,Customer_247,Consumer,West,Pennsylvania,Office Supplies,Paper,128.68,2.0,,10.36
ORD-10794,2023-09-06,2023-09-09,Second Class,Customer_26,Corporate,Central,Texas,Technology,Machines,937.78,14.0,0.0,460.79
